rid	seed	source	translation	src_gender	sent_count	prev_context	prev_context_count	matching	trail_context	trail_context_count	sampling_rule_applies
312	chairpeople	It wasn't until 1975 that she landed a supporting role in the propaganda film Breaking with Old Ideas. She became an affiliated actress with the Shanghai Film Studio only in 1984. In May 2013, Wu Jing was voted one of the 9 vice-chairpeople of the Shanghai Film Association. Personal life Wu Jing and her husband Zhang Yuan () appeared in many films together, such as Clown's Adventure (1990).	"Erst im Jahr 1975 erhielt sie eine Nebenrolle im Propagandafilm ""Breaking with Old Ideas"". Erst im Jahr 1984 wurde sie als angeschlossene Schauspielerin beim Shanghai Film Studio eingestellt. Im Mai 2013 wurde Wu Jing zur stellvertretenden Vorsitzenden des Shanghai Film Association gewählt. Privatleben: Wu Jing und ihr Ehemann Zhang Yuan () traten gemeinsam in vielen Filmen auf, wie zum Beispiel ""Clown's Adventure"" (1990)."	Neutral	4	It wasn't until 1975 that she landed a supporting role in the propaganda film Breaking with Old Ideas. She became an affiliated actress with the Shanghai Film Studio only in 1984.	2.0	In May 2013, Wu Jing was voted one of the 9 vice-chairpeople of the Shanghai Film Association.	Personal life Wu Jing and her husband Zhang Yuan () appeared in many films together, such as Clown's Adventure (1990).	1.0	True
315	respondents	"In January 2015 an Armenian family of seven was massacred in their house at night by Russian deserter Valery Permyakov from the military base. He was soon apprehended, and anti-government and anti-Russian rallies ensued in Yerevan and Gyumri. A June 2015 poll in Armenia found that 55% of respondents ""find the presence of any other state’s or structure’s military bases in Armenia acceptable"", mostly citing the need of protection against Turkey (24%) and Azerbaijan (16%). On July, 2020, a Russian serviceman was found dead in an apartment he rented in the city."	"Im Januar 2015 wurde eine armenische Familie mit sieben Mitgliedern in ihrem Haus nachts vom russischen Deserteur Valery Permyakov von der Militärbasis massakriert. Er wurde bald darauf festgenommen, und es folgten anti-regierungs- und anti-russische Kundgebungen in Eriwan und Gumri. Eine Umfrage im Juni 2015 in Armenien ergab, dass 55% der Befragten ""die Präsenz von Militärbasen anderer Staaten oder Organisationen in Armenien akzeptabel"" fanden und dabei hauptsächlich den Schutz vor der Türkei (24%) und Aserbaidschan (+16%) nannten. Im Juli 2020 wurde ein russischer Soldat tot in einer von ihm gemieteten Wohnung in der Stadt aufgefunden."	Neutral	4	In January 2015 an Armenian family of seven was massacred in their house at night by Russian deserter Valery Permyakov from the military base. He was soon apprehended, and anti-government and anti-Russian rallies ensued in Yerevan and Gyumri.	2.0	"A June 2015 poll in Armenia found that 55% of respondents ""find the presence of any other state’s or structure’s military bases in Armenia acceptable"", mostly citing the need of protection against Turkey (24%) and Azerbaijan (16%)."	On July, 2020, a Russian serviceman was found dead in an apartment he rented in the city.	1.0	True
317	respondents	"He adds: ""I don't think you can say with certainty that blondes are smarter than others, but you can definitely say they are not any dumber."" In Russia, according to a 2011 survey by the Southern Federal University, brunettes are considered more attractive than blondes. It is important to note that among the respondents in this study were 50% men and 50% women. Another study by the University of Tampa, which also used male and female students, found male students preferred brunette women over blonde women by 40%, while female students preferred brunette women over blonde women by 48% more."	"Er fügt hinzu: ""Ich denke nicht, dass man mit Sicherheit sagen kann, dass Blondinen intelligenter als andere sind, aber man kann definitiv sagen, dass sie nicht dümmer sind."" Laut einer Umfrage der Southern Federal University aus dem Jahr 2011 gelten in Russland Brünette als attraktiver als Blondinen. Es ist wichtig zu beachten, dass unter den Befragten dieser Studie 50% Männer und 50% Frauen waren. Eine weitere Studie der University of Tampa, bei der ebenfalls männliche und weibliche Studenten teilnahmen, ergab, dass männliche Studenten brünetten Frauen gegenüber blonden Frauen um 40% bevorzugten, während weibliche Studenten brünetten Frauen gegenüber blonden Frauen um 48% mehr bevorzugten."	Neutral	4	"He adds: ""I don't think you can say with certainty that blondes are smarter than others, but you can definitely say they are not any dumber."" In Russia, according to a 2011 survey by the Southern Federal University, brunettes are considered more attractive than blondes."	2.0	It is important to note that among the respondents in this study were 50% men and 50% women.	Another study by the University of Tampa, which also used male and female students, found male students preferred brunette women over blonde women by 40%, while female students preferred brunette women over blonde women by 48% more.	1.0	True
320	newcomers	The establishment of new Arab settlements during 7th and 8th century was relatively rare. The religious transformation of the land is evident with large congregation style mosques built in cities like Tiberias, Jarash, Beth Shean, Jerusalem and possibly Cesarea. However the establishment of these mosques point to the influx of Muslim newcomers, rather than to conversion of Jews and Christians to Islam. The settlement map of the land changed dramatically between 6th and 11th century.	Die Gründung neuer arabischer Siedlungen während des 7. und 8. Jahrhunderts war relativ selten. Die religiöse Transformation des Landes zeigt sich in den großen Moscheen, die in Städten wie Tiberias, Jarash, Beth Shean, Jerusalem und möglicherweise Cesarea errichtet wurden. Allerdings weisen die Gründungen dieser Moscheen eher auf den Zustrom muslimischer Neuankömmlinge hin, als auf die Konversion von Juden und Christen zum Islam. Die Siedlungskarte des Landes veränderte sich dramatisch zwischen dem 6. und 11. Jahrhundert.	Neutral	4	The establishment of new Arab settlements during 7th and 8th century was relatively rare. The religious transformation of the land is evident with large congregation style mosques built in cities like Tiberias, Jarash, Beth Shean, Jerusalem and possibly Cesarea.	2.0	However the establishment of these mosques point to the influx of Muslim newcomers, rather than to conversion of Jews and Christians to Islam.	The settlement map of the land changed dramatically between 6th and 11th century.	1.0	True
322	newcomers	The meeting place was moved from the Legislative Council Building to the new built Legislative Council Complex in 2011. The Democratic Alliance for the Betterment and Progress of Hong Kong remained the largest party with 10 seats. Notable newcomers to the Legislative Council included Regina Ip, Priscilla Leung, Wong Yuk-man, Tanya Chan, and Paul Tse. Major events  8 October 2008: The DAB member Jasper Tsang Yok-sing who was suggested also an underground member of the Communist Party of China was elected President of the Legislative Council, became the first partisan President.	Der Treffpunkt wurde im Jahr 2011 vom Gebäude des Legislative Councils in den neu errichteten Legislative Council Complex verlegt. Die Democratic Alliance for the Betterment and Progress of Hong Kong blieb dabei die größte Partei mit 10 Sitzen. Zu den bemerkenswerten Neulingen im Legislative Council gehörten Regina Ip, Priscilla Leung, Wong Yuk-man, Tanya Chan und Paul Tse. Wichtige Ereignisse: - 8. Oktober 2008: Das DAB-Mitglied Jasper Tsang Yok-sing, der angeblich auch ein Untergrundmitglied der Kommunistischen Partei Chinas war, wurde zum Präsidenten des Legislative Councils gewählt und wurde somit der erste parteiliche Präsident.	Neutral	4	The meeting place was moved from the Legislative Council Building to the new built Legislative Council Complex in 2011. The Democratic Alliance for the Betterment and Progress of Hong Kong remained the largest party with 10 seats.	2.0	Notable newcomers to the Legislative Council included Regina Ip, Priscilla Leung, Wong Yuk-man, Tanya Chan, and Paul Tse.	Major events  8 October 2008: The DAB member Jasper Tsang Yok-sing who was suggested also an underground member of the Communist Party of China was elected President of the Legislative Council, became the first partisan President.	1.0	True
323	newcomers	"In September 2015, Michelle Rodriguez stated that unlike Weaver and Lang, whose characters had also died in the first film, she would not return in Avatar 2. Several new cast announcements were made in 2017, with Joel David Moore, CCH Pounder and Matt Gerald all confirmed to return from the first film. Announced newcomers included Oona Chaplin, whose character, Varang, was described as ""a strong and vibrant central character who spans the entire saga of the sequels"", and Cliff Curtis as Tonowari, the leader of the Na'vi reef people clan of Metkayina. Eiza González also auditioned for Chaplin's role."	"Im September 2015 erklärte Michelle Rodriguez, dass sie im Gegensatz zu Weaver und Lang, deren Charaktere auch im ersten Film gestorben waren, nicht in Avatar 2 zurückkehren würde. Mehrere neue Besetzungsankündigungen wurden 2017 gemacht, bei denen Joel David Moore, CCH Pounder und Matt Gerald alle bestätigt wurden, um aus dem ersten Film zurückzukehren. Zu den angekündigten Neulingen gehörte Oona Chaplin, deren Charakter Varang als ""eine starke und lebendige Hauptfigur, die die gesamte Saga der Fortsetzungen umspannt"", beschrieben wurde und Cliff Curtis als Tonowari, der Anführer des Na‘vi-Riffvölkerklans von Metkayina. Eiza González hat sich auch für Chaplins Rolle beworben."	Neutral	4	In September 2015, Michelle Rodriguez stated that unlike Weaver and Lang, whose characters had also died in the first film, she would not return in Avatar 2. Several new cast announcements were made in 2017, with Joel David Moore, CCH Pounder and Matt Gerald all confirmed to return from the first film.	2.0	"Announced newcomers included Oona Chaplin, whose character, Varang, was described as ""a strong and vibrant central character who spans the entire saga of the sequels"", and Cliff Curtis as Tonowari, the leader of the Na'vi reef people clan of Metkayina."	Eiza González also auditioned for Chaplin's role.	1.0	True
328	sportspeople	The Beijing Paralympics were her first, and, as a 21-year-old, she was the first woman to represent Spain at the Paralympics in this sport. Going into the Games, she had a goal of lifting 85 kilograms and getting a Paralympic diploma. In May 2012, Zabala was on the shortlist of Spanish sportspeople from Asturias likely to compete at the London Paralympics. In June 2012, Sant Pedor, Barcelona hosted the Spain Powerlifting Championship which she won in the less than 52 kilogram class.	Die Pekinger Paralympics waren ihre ersten, und mit 21 Jahren war sie die erste Frau, die Spanien bei den Paralympics in dieser Sportart vertrat. Bei den Spielen hatte sie das Ziel, 85 Kilogramm zu heben und einen paralympischen Diplom zu bekommen. Im Mai 2012 stand Zabala auf der Shortlist spanischer Sportler aus Asturien, die voraussichtlich an den Paralympics in London teilnehmen würden. Im Juni 2012 fand in Sant Pedor, Barcelona, die spanische Meisterschaft im Kraftdreikampf statt, die sie in der Klasse bis 52 Kilogramm gewann.	M	4	The Beijing Paralympics were her first, and, as a 21-year-old, she was the first woman to represent Spain at the Paralympics in this sport. Going into the Games, she had a goal of lifting 85 kilograms and getting a Paralympic diploma.	2.0	In May 2012, Zabala was on the shortlist of Spanish sportspeople from Asturias likely to compete at the London Paralympics.	In June 2012, Sant Pedor, Barcelona hosted the Spain Powerlifting Championship which she won in the less than 52 kilogram class.	1.0	True
331	workers	Although the local union had affiliated with the IWW, the IWW gave no financial help, choosing to focus its efforts and priorities on the Northwest Pacific Coast timber war. To cause a strike that would cripple the union financially, the Association blacklisted all union members associated with the Grabow riot. This gave the American Lumber Company at Merryville a pretext to dismiss 18 workers who had testified for the defense at the Grabow riot trial. The union then had no choice but to go out on strike again.	Obwohl sich die örtliche Gewerkschaft mit der IWW verbunden hatte, erhielt die IWW keine finanzielle Unterstützung und entschied sich, ihre Bemühungen und Prioritäten auf den Nordwest-Pazifik-Küstenholzkrieg zu konzentrieren. Um einen Streik herbeizuführen, der die Gewerkschaft finanziell lahmlegen würde, setzte der Verband alle Gewerkschaftsmitglieder auf die schwarze Liste, die mit dem Grabow-Aufstand in Verbindung gebracht wurden. Dies gab der American Lumber Company in Merryville einen Vorwand, um 18 Arbeiter zu entlassen, die vor Gericht für die Verteidigung beim Grabow-Aufstand ausgesagt hatten. Die Gewerkschaft hatte dann keine andere Wahl, als erneut in den Streik zu treten.	M	4	Although the local union had affiliated with the IWW, the IWW gave no financial help, choosing to focus its efforts and priorities on the Northwest Pacific Coast timber war. To cause a strike that would cripple the union financially, the Association blacklisted all union members associated with the Grabow riot.	2.0	This gave the American Lumber Company at Merryville a pretext to dismiss 18 workers who had testified for the defense at the Grabow riot trial.	The union then had no choice but to go out on strike again.	1.0	True
335	sailors	America's war dead from three temporary cemeteries in the British Isles were consolidated into the Cambridge cemetery during an extensive cemetery construction project, and simultaneously the US Government repatriated approximately 58% of the existing war dead at the request of the surviving family members. Cambridge American Cemetery and Memorial was dedicated on 16 July 1956. The cemetery contains 3,809 headstones, with the remains of 3,812 servicemen, including airmen who died over Europe and sailors from North Atlantic convoys. The inscribed Wall of the Missing includes four representative statues of servicemen, sculpted by American artist Wheeler Williams.	Die gefallenen Amerikaner aus drei temporären Friedhöfen in den Britischen Inseln wurden im Zuge eines umfangreichen Friedhofbauprojekts auf dem Cambridge Friedhof zusammengeführt, während die US-Regierung gleichzeitig etwa 58% der bestehenden Kriegstoten auf Bitten der überlebenden Familienangehörigen in die USA zurückführte. Der Cambridge American Cemetery and Memorial wurde am 16. Juli 1956 eingeweiht. Der Friedhof enthält 3.809 Grabsteine mit den Überresten von 3.812 Soldaten, darunter Luftwaffenangehörige, die über Europa ums Leben kamen, und Seeleute aus Konvois im Nordatlantik. An der beschrifteten Wall of the Missing befinden sich vier repräsentative Statuen von Soldaten, geschaffen vom amerikanischen Künstler Wheeler Williams.	Neutral	4	America's war dead from three temporary cemeteries in the British Isles were consolidated into the Cambridge cemetery during an extensive cemetery construction project, and simultaneously the US Government repatriated approximately 58% of the existing war dead at the request of the surviving family members. Cambridge American Cemetery and Memorial was dedicated on 16 July 1956.	2.0	The cemetery contains 3,809 headstones, with the remains of 3,812 servicemen, including airmen who died over Europe and sailors from North Atlantic convoys.	The inscribed Wall of the Missing includes four representative statues of servicemen, sculpted by American artist Wheeler Williams.	1.0	True
336	sailors	The initial patient was stable and recovering at a medical facility in San Antonio, Texas. In total, two sailors have been medically evacuated. Sailors are wearing PPE and N95 masks. , an amphibious assault ship with a Fleet Surgical Team, an intensive care unit, and ventilators, headed to the ship in case additional medical capacity was required.	Der erste Patient war stabil und erholte sich in einem medizinischen Einrichtung in San Antonio, Texas. Insgesamt wurden zwei Seeleute medizinisch evakuiert. Seeleute tragen PPE und N95-Masken. Ein amphibisches Angriffsschiff mit einem Fleet Surgical Team, einer Intensivstation und Beatmungsgeräten machte sich auf den Weg zum Schiff, falls zusätzliche medizinische Kapazitäten erforderlich waren.	Neutral	4	The initial patient was stable and recovering at a medical facility in San Antonio, Texas. In total, two sailors have been medically evacuated.	2.0	Sailors are wearing PPE and N95 masks.	, an amphibious assault ship with a Fleet Surgical Team, an intensive care unit, and ventilators, headed to the ship in case additional medical capacity was required.	1.0	True
342	clients	In 2013, Brand.com stated further that they would enact a De-Indexing Action Plan to permanently erase false or libelous information from major search engines as opposed to attempting to move the negative information further down in search results. The process involved verifying that the information was false, and then working with Google, Yahoo, and Bing to de-index the information. The company created the Command Center platform, through which clients could monitor the results of its advertising or reputation management efforts. Brand.com edited Wikipedia on behalf of clients.	Im Jahre 2013 gab Brand.com weiter bekannt, dass sie einen De-Indexing Aktionsplan umsetzen würden, um dauerhaft falsche oder diffamierende Informationen von den wichtigsten Suchmaschinen zu löschen, anstatt zu versuchen, die negativen Informationen weiter unten in den Suchergebnissen zu platzieren. Der Prozess umfasste die Überprüfung, ob die Informationen falsch waren, und dann die Zusammenarbeit mit Google, Yahoo und Bing, um die Informationen zu de-indexieren. Das Unternehmen schuf die Plattform Command Center, über die Kunden die Ergebnisse ihrer Werbung oder Reputationsmanagement-Bemühungen überwachen konnten. Brand.com bearbeitete Wikipedia im Namen von Kunden.	M	4	In 2013, Brand.com stated further that they would enact a De-Indexing Action Plan to permanently erase false or libelous information from major search engines as opposed to attempting to move the negative information further down in search results. The process involved verifying that the information was false, and then working with Google, Yahoo, and Bing to de-index the information.	2.0	The company created the Command Center platform, through which clients could monitor the results of its advertising or reputation management efforts.	Brand.com edited Wikipedia on behalf of clients.	1.0	True
344	clients	This fact is not documented by the majority of CFD brokers. Criticism has also been expressed about the way that some CFD providers hedge their own exposure and the conflict of interest that this could cause when they define the terms under which the CFD is traded. One article suggested that some CFD providers had been running positions against their clients based on client profiles, in the expectation that those clients would lose, and that this created a conflict of interest for the providers. Bucket shops CFDs, when offered by providers under the market maker model, have been compared to the bets sold by bucket shops, which flourished in the United States at the turn of the 20th century.	Dieser Fakt wird von der Mehrheit der CFD-Broker nicht dokumentiert. Es wurden auch kritische Stimmen darüber geäußert, wie einige CFD-Anbieter ihr eigenes Risiko absichern und welchen Interessenkonflikt dies verursachen kann, wenn sie die Bedingungen festlegen, unter denen der CFD gehandelt wird. Ein Artikel deutete darauf hin, dass einige CFD-Anbieter Positionen gegen ihre Kunden einnahmen, basierend auf deren Kundenprofilen, in der Erwartung, dass diese Kunden verlieren würden, und dass dies einen Interessenkonflikt für die Anbieter schuf. Bucket-Shops CFDs, die von Anbietern im Market Maker-Modell angeboten werden, wurden mit Wetten verglichen, die von Bucket-Shops verkauft wurden, die sich im Vereinigten Staaten gegen Ende des 20. Jahrhunderts breitgemacht haben.	M	4	This fact is not documented by the majority of CFD brokers. Criticism has also been expressed about the way that some CFD providers hedge their own exposure and the conflict of interest that this could cause when they define the terms under which the CFD is traded.	2.0	One article suggested that some CFD providers had been running positions against their clients based on client profiles, in the expectation that those clients would lose, and that this created a conflict of interest for the providers.	Bucket shops CFDs, when offered by providers under the market maker model, have been compared to the bets sold by bucket shops, which flourished in the United States at the turn of the 20th century.	1.0	True
350	hairdressers	Inside the arc are ex-corporation houses and there is better quality, mostly private, housing on the outside. The street names of Kildrum are taken from places associated with Robert Burns. Facilities include Cumbernauld High School, primary school, special school, health centre, YMCA, four shops, hairdressers, chemist, three churches/chapels, Salvation Army. Kildrum's history did not begin with the new town since as far back as 1 October 1310 Robert the Bruce wrote to Edward II of England from Kildrum trying, unsuccessfully, to establish peace between Scotland and England.	Im Inneren des Bogens befinden sich ehemalige Firmenhäuser, und außerhalb gibt es bessere Qualität, größtenteils private Wohnungen. Die Straßennamen von Kildrum stammen von Orten, die mit Robert Burns in Verbindung stehen. Zu den Einrichtungen gehören die Cumbernauld High School, eine Grundschule, eine Sonderschule, ein Gesundheitszentrum, die YMCA, vier Geschäfte, ein Friseur, ein Apotheker und drei Kirchen/Kapellen sowie die Salvation Army. Kildrums Geschichte begann nicht erst mit der Neustadt, sondern reicht bis mindestens zum 1. Oktober 1310 zurück, als Robert the Bruce versuchte, erfolglos, Frieden zwischen Schottland und England zu etablieren und dabei von Kildrum aus an Eduard II. von England schrieb.	M	4	Inside the arc are ex-corporation houses and there is better quality, mostly private, housing on the outside. The street names of Kildrum are taken from places associated with Robert Burns.	2.0	Facilities include Cumbernauld High School, primary school, special school, health centre, YMCA, four shops, hairdressers, chemist, three churches/chapels, Salvation Army.	Kildrum's history did not begin with the new town since as far back as 1 October 1310 Robert the Bruce wrote to Edward II of England from Kildrum trying, unsuccessfully, to establish peace between Scotland and England.	1.0	True
351	hairdressers	"The matches may also be part of trials for the COVID passport scheme. 5 April –  Everybody in England is to be given access to two free rapid flow tests each week from Friday 9 April. Prime Minister Boris Johnson confirms that pubs, restaurants, hairdressers, gyms and non-essential shops can reopen from Monday 12 April. 9 April –  Philippines, Pakistan, Kenya and Bangladesh are added to the ""redlist"" of countries from where travel to England is banned, with travellers refused entry if they have visited those countries in the preceding ten days."	"Die Spiele können auch Teil der Testphase für das COVID-Passport-Programm sein. 5. April – Jeder in England erhält ab Freitag, dem 9. April, Zugang zu zwei kostenlosen Schnelltests pro Woche. Premierminister Boris Johnson bestätigt, dass Kneipen, Restaurants, Friseure, Fitnessstudios und nicht-essentielle Geschäfte ab Montag, dem 12. April, wieder öffnen können. 9. April – Die Philippinen, Pakistan, Kenia und Bangladesch werden zur ""Roten Liste"" der Länder hinzugefügt, aus denen Reisen nach England verboten sind. Reisenden wird die Einreise verweigert, wenn sie in den letzten zehn Tagen diese Länder besucht haben."	M	4	The matches may also be part of trials for the COVID passport scheme. 5 April –  Everybody in England is to be given access to two free rapid flow tests each week from Friday 9 April.	2.0	Prime Minister Boris Johnson confirms that pubs, restaurants, hairdressers, gyms and non-essential shops can reopen from Monday 12 April.	"9 April –  Philippines, Pakistan, Kenya and Bangladesh are added to the ""redlist"" of countries from where travel to England is banned, with travellers refused entry if they have visited those countries in the preceding ten days."	1.0	True
354	hairdressers	It has a swimming pool at Aboyne Academy,  all-weather tennis courts, a bowling green and is home to the oldest 18 hole golf course on Royal Deeside. Aboyne Castle and the Loch of Aboyne are nearby. Aboyne has many businesses, including a supermarket (Co-op), one bank, several hairdressers, a butcher, a newsagent, an Indian restaurant and a post office. Originally, there was a railway station in the village, but it was closed on 18 June 1966.	Es gibt ein Schwimmbad in der Aboyne Academy, Allwetter-Tennisplätze, eine Bowling-Wiese und es beherbergt den ältesten 18-Loch-Golfplatz an der Royal Deeside. Aboyne Castle und der Loch of Aboyne sind in der Nähe. Aboyne hat viele Geschäfte, darunter einen Supermarkt (Co-op), eine Bank, mehrere Friseure, einen Metzger, einen Zeitungsladen, ein indisches Restaurant und eine Post. Ursprünglich gab es einen Bahnhof im Dorf, der jedoch am 18. Juni 1966 geschlossen wurde.	M	4	It has a swimming pool at Aboyne Academy,  all-weather tennis courts, a bowling green and is home to the oldest 18 hole golf course on Royal Deeside. Aboyne Castle and the Loch of Aboyne are nearby.	2.0	Aboyne has many businesses, including a supermarket (Co-op), one bank, several hairdressers, a butcher, a newsagent, an Indian restaurant and a post office.	Originally, there was a railway station in the village, but it was closed on 18 June 1966.	1.0	True
357	relatives	Some of the descendants of those people did go back to South Africa as early as 1920s, 30s, 40s, 50s, 70s, 80s and reunited with their relatives in Northern Transvaal. Today they are many Pedi and Venda speaking people in Limpopo and Venda respectively with Zimbabwean roots from these migration of the returnees. Some Basothos in Zimbabwe are still in touch with the relatives of their ancestors both in South Africa and Botswana. The Sotho of Zimbabwe which is similar to the Sesotho that is spoken in Musina and surrounding area is a corrupted Kubu and it is similar to Selobedu.	Einige der Nachkommen dieser Menschen sind bereits in den 1920er, 30er, 40er, 50er, 70er, 80er Jahren nach Südafrika zurückgekehrt und haben sich dort mit ihren Verwandten in Nordtransvaal wiedervereinigt. Heute gibt es viele Pedi und Venda-sprechende Menschen in Limpopo und Venda, die aufgrund der Rückkehr-Migration dieser Menschen aus Simbabwe stammen. Einige Basotho in Simbabwe stehen immer noch in Kontakt mit den Verwandten ihrer Vorfahren sowohl in Südafrika als auch in Botswana. Das Sotho in Simbabwe, das dem Sesotho ähnelt, das in Musina und Umgebung gesprochen wird, ist ein verdrehtes Kubu und ähnelt Selobedu.	Neutral	4	Some of the descendants of those people did go back to South Africa as early as 1920s, 30s, 40s, 50s, 70s, 80s and reunited with their relatives in Northern Transvaal. Today they are many Pedi and Venda speaking people in Limpopo and Venda respectively with Zimbabwean roots from these migration of the returnees.	2.0	Some Basothos in Zimbabwe are still in touch with the relatives of their ancestors both in South Africa and Botswana.	The Sotho of Zimbabwe which is similar to the Sesotho that is spoken in Musina and surrounding area is a corrupted Kubu and it is similar to Selobedu.	1.0	True
360	producers	In the wartime conditions, he found that there was government support for the project, and in 1943 the Institut des hautes études cinématographiques (IDHEC) was established in Paris. L'Herbier became its first president in 1944 and held the position until 1969. IDHEC offered training for directors and producers, cameramen, sound technicians, editors, art directors and costume designers. It became highly influential, and many prominent filmmakers, including some from outside France, received their training there.	In den Kriegsbedingungen stellte er fest, dass es Regierungsunterstützung für das Projekt gab und 1943 wurde das Institut des hautes études cinématographiques (IDHEC) in Paris gegründet. L'Herbier wurde 1944 sein erster Präsident und behielt diese Position bis 1969. IDHEC bot Schulungen für Regisseure und Produzenten, Kameramänner, Tontechniker, Editoren, Szenenbildner und Kostümbildner an. Es wurde sehr einflussreich und viele namhafte Filmemacher, einschließlich einiger aus dem Ausland, erhielten dort ihre Ausbildung.	M	4	In the wartime conditions, he found that there was government support for the project, and in 1943 the Institut des hautes études cinématographiques (IDHEC) was established in Paris. L'Herbier became its first president in 1944 and held the position until 1969.	2.0	IDHEC offered training for directors and producers, cameramen, sound technicians, editors, art directors and costume designers.	It became highly influential, and many prominent filmmakers, including some from outside France, received their training there.	1.0	True
362	producers	State legislation - AB1576 On January 30, 2014 California Assemblyperson Isadore Hall (D – Compton, 64th District) introduced Assembly Bill 1576. Like its failed predecessor, AB640 in 2013 (also introduced by Hall), the bill is a statewide version of Measure B that affects Los Angeles County only and makes it a criminal offense to violate its provisions. The bill also imposes a controversial government mandate on testing, forcing producers to disclose performers' STI test details to the Department of Industrial Relations. As of June 2014 the bill has passed through the following committees: Labor and Employment (April 1); Arts, Entertainment, Sports, Tourism, and Internet Media (April 28); Appropriations (May 20); Assembly Floor Analysis (May 22).	Staatliche Gesetzgebung - AB1576 Am 30. Januar 2014 hat der kalifornische Abgeordnete Isadore Hall (D - Compton, 64. Bezirk) den Assembly Bill 1576 vorgestellt. Ähnlich wie sein gescheiterter Vorgänger AB640 im Jahr 2013 (ebenfalls von Hall vorgestellt), handelt es sich um eine landesweite Version des Measure B, das nur Los Angeles County betrifft und es zu einer Straftat macht, gegen seine Bestimmungen zu verstoßen. Der Gesetzesentwurf legt außerdem eine umstrittene Regierungsvorschrift für Tests fest, die Produzenten verpflichtet, Details zu den STI-Tests der Darsteller an das Arbeitsministerium zu melden. Stand Juni 2014 hat der Gesetzesentwurf die folgenden Ausschüsse passiert: Arbeit und Beschäftigung (1. April), Kunst, Unterhaltung, Sport, Tourismus und Internetmedien (28. April), Haushaltsausschuss (20. Mai), Analyse im Plenum der Versammlung (22. Mai).	M	4	State legislation - AB1576 On January 30, 2014 California Assemblyperson Isadore Hall (D – Compton, 64th District) introduced Assembly Bill 1576. Like its failed predecessor, AB640 in 2013 (also introduced by Hall), the bill is a statewide version of Measure B that affects Los Angeles County only and makes it a criminal offense to violate its provisions.	2.0	The bill also imposes a controversial government mandate on testing, forcing producers to disclose performers' STI test details to the Department of Industrial Relations.	As of June 2014 the bill has passed through the following committees: Labor and Employment (April 1); Arts, Entertainment, Sports, Tourism, and Internet Media (April 28); Appropriations (May 20); Assembly Floor Analysis (May 22).	1.0	True
363	producers	SIFF Cinema (Seattle International Film Festival) picked up Sonicsgate for a one-week theatrical run from December 11 to December 17, 2009. In February 2010, the Beer And Movie Fest (BAM Fest) of Portland, Oregon, selected Sonicsgate to screen at the Bagdad Theater and Pub as part of the four-venue, 50-film festival. The film's producers independently booked a four-day East Coast premiere in New York City at the People's Improv Theater from April 28 to May 1, 2010. During the NYC premiere, ESPN dedicated an entire episode of its sports journalism program Outside the Lines to the Sonics saga and Sonicsgate movie, showing a 3-minute trailer of the film and having director Jason Reid on as a guest contributor.	SIFF Cinema (Seattle International Film Festival) hat Sonicsgate für eine einwöchige Kinovorführung vom 11. bis 17. Dezember 2009 ausgewählt. Im Februar 2010 wurde Sonicsgate vom Beer And Movie Fest (BAM Fest) in Portland, Oregon, ausgewählt, im Bagdad Theater und Pub als Teil des vier-Orte, 50-Filme Festivals gezeigt zu werden. Die Produzenten des Films haben unabhängig eine viertägige Ostküsten-Premiere in New York City im People's Improv Theater vom 28. April bis 1. Mai 2010 gebucht. Während der Premiere in NYC hat ESPN eine ganze Folge seines Sportjournalismus-Programms Outside the Lines der Sonics Saga und dem Film Sonicsgate gewidmet, in der ein 3-minütiger Trailer des Films gezeigt wurde und Regisseur Jason Reid als Gastbeitragender auftrat.	M	4	SIFF Cinema (Seattle International Film Festival) picked up Sonicsgate for a one-week theatrical run from December 11 to December 17, 2009. In February 2010, the Beer And Movie Fest (BAM Fest) of Portland, Oregon, selected Sonicsgate to screen at the Bagdad Theater and Pub as part of the four-venue, 50-film festival.	2.0	The film's producers independently booked a four-day East Coast premiere in New York City at the People's Improv Theater from April 28 to May 1, 2010.	During the NYC premiere, ESPN dedicated an entire episode of its sports journalism program Outside the Lines to the Sonics saga and Sonicsgate movie, showing a 3-minute trailer of the film and having director Jason Reid on as a guest contributor.	1.0	True
